10 359.9712023038157 0 1631.3213703099511 2500.0 2433.0900243309 
100 238.7774594078319 0 1865.6716417910447 2074.688796680498 2347.417840375587 
500 92.7643784786642 0 1700.6802721088436 1351.3513513513512 1479.2899408284025
